,name,phone number,address
3850,청아어린이집,02-919-5752,"서울특별시 성북구 보국문로30길 15 ,대우아파트 102동 103, 104호 (정릉동) (정릉제4동)"
3851,대림어린이집,02-932-6363,"서울특별시 노원구 상계로 193-14 ,(상계3.4동 상계대림아파트 관리동 1층) (상계3.4동)"
3852,몬테소리동화나라어린이집,02-2661-6335,"서울특별시 강서구 방화대로 319 ,101동 102호(방화동, 길성아파트) (방화제1동)"
3853,키큰어린이집,02-383-9907,"서울특별시 은평구 통일로 796 ,북한산힐스테이트7차아파트 106동 102호(불광동) (불광제1동)"
3854,디즈니프리스쿨어린이집,02-3421-9647,"서울특별시 중랑구 신내로19길 42 ,608동 106호(신내동, 신내대주아파트) (신내2동)"
3855,아이나라어린이집,070-8839-9985,"서울특별시 구로구 새말로 93 ,107동 105호(구로동, 신도림태영타운아파트) (구로제5동)"
3856,동광어린이집,02-935-8268,서울특별시 노원구 덕릉로 623-1 (중계1동)
3857,반석어린이집,02-719-9271,"서울특별시 용산구 효창원로 178 ,(청파동3가) (청파동)"
3858,예니어린이집,02-456-4365,"서울특별시 광진구 아차산로63길 27 ,(구의동) (구의제3동)"
3859,구립 산들어린이집,02-2690-1393,"서울특별시 양천구 신정중앙로2길 10-13 ,() (신정4동)"
3860,한터어린이집,02-437-2672,"서울특별시 중랑구 면목로56가길 21 ,(면목동) (면목본동)"
3861,꿈동이어린이집,02-2692-6604,"서울특별시 양천구 신정로 260 ,401동 101호(신정동, 신트리아파트) (신정3동)"
3862,해오름어린이집,02-2207-7727,"서울특별시 중랑구 면목로65길 13 ,(면목동) (면목본동)"
3863,행복한 아이들 어린이집,02-2692-6561,"서울특별시 강서구 까치산로 145 ,(화곡동) (화곡제6동)"
3864,우리아이어린이집,02-976-3142,"서울특별시 노원구 마들로3길 37 ,402동 109호(월계동, 성원아파트) (월계3동)"
3865,월계아장아장어린이집,02-917-9711,"서울특별시 노원구 광운로2나길 30 ,1동 107호(월계동, 동신아파트) (월계1동)"
3866,유마어린이집,02-965-4121,"서울특별시 동대문구 제기로31길 10-3 ,(청량사내) (청량리동) (청량리동)"
3867,꿈동산 어린이집,02-824-8115,"서울특별시 동작구 양녕로22가길 39 ,(상도동) (상도제4동)"
3868,꿈밭어린이집,02-792-8645,"서울특별시 용산구 이촌로81길 34 ,꿈밭어린이집 (이촌제1동)"
3869,소담어린이집,02-2694-1030,"서울특별시 강서구 월정로32길 31 ,(화곡동) (화곡제1동)"
3870,아이짐어린이집,02-455-5220,"서울특별시 광진구 광나루로37길 8 ,(구의2동) (구의제2동)"
3871,으뜸어린이집,02-458-3372,"서울특별시 광진구 능동로4길 88 ,(자양동) (자양제3동)"
3872,프란치스코어린이집,02-2665-7050,"서울특별시 강서구 송정로1길 13 ,프란치스코어린이집 (공항동)"
3873,효성어린이집,02-2069-1770,"서울특별시 영등포구 당산로42길 13 ,효성아파트 1차 관리동1층 (당산동5가) (당산제2동)"
3874,광진선교어린이집,02-2625-0764,"서울특별시 구로구 개봉로3길 87 ,한진아파트 내유치원동 (개봉동) (개봉제3동)"
3875,해담솔 어린이집,02-2293-8431,"서울특별시 성동구 금호로 100 ,106동 104호(금호동1가, 벽산아파트) (금호1가동)"
3876,사랑어린이집,02-964-1442,"서울특별시 동대문구 고산자로 534 ,제기한신아파트 단지동 (제기동) (제기동)"
3877,예능어린이집,02-2675-8788,"서울특별시 구로구 신도림로 87 ,신도림1차동아 1층 (신도림동)"
3878,아이세상어린이집,02-2653-8301,"서울특별시 양천구 목동동로 100 ,1333동 106호(신정동, 신시가지13단지아파트) (신정6동)"
3879,미광어린이집,02-948-3353,"서울특별시 노원구 공릉로34길 62 ,태강아파트 관리사무소2층 (공릉2동)"
3880,초원어린이집,02-421-8365,"서울특별시 송파구 백제고분로19길 12-14 ,남강로얄맨션 101호 (잠실본동)"
3881,색동어린이집,02-493-8030,"서울특별시 중랑구 동일로109길 31 ,(면목동) (면목제2동)"
3882,고려서머힐어린이집,02-400-1137,"서울특별시 송파구 동남로18길 44 ,프라자아파트 관리동1층 고려서머힐어린이집 (가락2동)"
3883,꿈땅어린이집,02-553-6447,"서울특별시 강남구 도곡로73길 11 ,라이트빌 1층 (대치4동)"
3884,뽀로롱어린이집,070-4388-8669,"서울특별시 강동구 상암로 11 ,108동 104호(암사동, 선사현대아파트) (암사제2동)"
3885,한국성서대학교어린이집,02-950-5498,"서울특별시 노원구 동일로214길 32 ,한국성서대학교어린이집 (상계6.7동)"
3886,해오름어린이집,02-929-0081,"서울특별시 동대문구 약령시로5길 22 ,(제기동) (제기동)"
3887,현대키즈어린이집,02-6383-9691,"서울특별시 마포구 신수로 15 ,110동 102호(현석동, 현대홈타운) (신수동)"
3888,신성어린이집,02-2661-1800,"서울특별시 강서구 양천로28길 18 ,(방화동) (방화제1동)"
3889,빛나래어린이집,02-999-8584,"서울특별시 노원구 월계로45가길 94 ,401동 107호(월계동, 청백) (월계2동)"
3890,구립 해바라기어린이집,02-2647-6784,서울특별시 양천구 목동동로1길 33 (신정1동)
3891,구립로야어린이집,02-822-2246,"서울특별시 동작구 상도로62길 87 ,(상도동) (상도제1동)"
3892,사랑꼬마숲어린이집,02-798-1620,서울특별시 용산구 우사단로2가길 42-5 (보광동)
3893,우방어린이집,02-376-3035,"서울특별시 은평구 증산로3길 26-1 ,101동 103호(증산동, 우방아파트) (증산동)"
3894,전농방과후어린이집,02-2215-8514,"서울특별시 동대문구 서울시립대로12길 99 ,(전농동)355-1 (전농제1동)"
3895,서대문종합사회복지관방과후교실어린이집,02-375-5040,"서울특별시 서대문구 모래내로 177 ,(남가좌동) (남가좌제1동)"
3896,키움어린이집,02-910-8888,"서울특별시 중랑구 공릉로2라길 4 ,104동 101호(묵동, 묵동신안아파트) (묵제1동)"
3897,서울베다니어린이집,02-2605-9237,서울특별시 양천구 남부순환로65길 16-1 (신월1동)
3898,동화나라어린이집,02-979-1715,"서울특별시 노원구 섬밭로 196 ,605동 102호(하계동, 장미) (하계2동)"
3899,사랑어린이집,02-949-0353,"서울특별시 노원구 공릉로34길 62 ,1015동 104호(공릉동, 태강) (공릉2동)"
3900,참사랑어린이집,02-496-1412,"서울특별시 중랑구 면목로74길 27 ,1층 (면목동) (면목본동)"
3901,바다의 별어린이집,02-941-8918,"서울특별시 성북구 정릉로10라길 31 ,(정릉동) (정릉제3동)"
3902,강남새 어린이집,02-2676-9637,"서울특별시 영등포구 당산로42길 16 ,현대5차아파트 단지내 (당산동4가) (당산제2동)"
3903,또래가정어린이집,02-876-1315,"서울특별시 관악구 관악로30길 12 ,105동 113호 (봉천동,우성아파트) [행운동] (행운동)"
3904,아이원어린이집,02-2685-6750,서울특별시 구로구 고척로52길 104-5 (개봉제1동)
3905,요정나라어린이집,02-2678-1248,"서울특별시 구로구 경인로 643 ,202동 104호(신도림동, 동아2차아파트) (신도림동)"
3906,동산 어린이집,02-465-7738,"서울특별시 성동구 서울숲2길 37 ,(성수동1가) (성수1가제2동)"
3907,꿈동산어린이집,02-2243-3016,"서울특별시 동대문구 사가정로 148 ,103동 103호(전농동, SK아파트) (전농제2동)"
3908,상계그림나라어린이집,02-952-9975,"서울특별시 노원구 노해로 508 ,620동 101호(상계동, 상계주공6차) (상계6.7동)"
3909,영산어린이집,02-359-6385,"서울특별시 은평구 불광로3길 6 ,(불광동) (불광제1동)"
3910,우이동교회부설방과후어린이집,02-902-8393,서울특별시 도봉구 삼양로 574-48 (쌍문제1동)
3911,소명어린이집,02-934-7077,"서울특별시 노원구 덕릉로94길 21 ,(상계3.4동 불암대림아파트 단지내) (상계3.4동)"
3912,한솔어린이집,02-2682-2730,"서울특별시 구로구 고척로18길 9 ,(개봉동) (개봉제1동)"
3913,한사랑어린이집,02-2644-2434,"서울특별시 양천구 목동중앙본로22길 63 ,건영아파트 상가203,204,205호 (목동) (목2동)"
3914,꼬꼬마어린이집,02-981-4376,서울특별시 강북구 한천로109길 57-15 (번3동)
3915,비선삐아제어린이집,02-971-8970,"서울특별시 노원구 화랑로51길 78 ,505동 103호(공릉동, 비선아파트) (공릉2동)"
3916,혜원어린이집,02-433-4845,"서울특별시 중랑구 상봉로16가길 14 ,(망우동) (망우제3동)"
3917,모모어린이집,02-491-6141,"서울특별시 중랑구 송림길 16 ,훼밀리상가 (신내1동)"
3918,동아어린이집,02-537-7929,"서울특별시 서초구 신반포로33길 15 ,103동 103호(잠원동, 동아아파트) (반포3동)"
3919,광진어린이집,02-2611-6229,"서울특별시 구로구 고척로30길 18 ,(개봉동) (개봉제1동)"
3920,은빛어린이집,02-422-9376,서울특별시 송파구 삼전로4길 4 (삼전동)
3921,동아어린이집,02-888-0306,"서울특별시 관악구 관악로37길 20 ,동아 아파트 B상가 2층 (성현동)"
3922,옥수종합사회복지관 부설 좋은벗방과후교실어린이집,02-2282-1100,"서울특별시 성동구 한림말길 16-5 ,옥수종합사회복지관 (옥수동) (옥수동)"
3923,해솔예술어린이집,02-3286-9001,서울특별시 금천구 시흥대로90길 63 (독산제2동)
3924,나나어린이집,02-985-0705,"서울특별시 강북구 수유로4길 23 ,(수유동) (수유1동)"
3925,노랑어린이집,02-997-7588,"서울특별시 강북구 도봉로98길 33 ,(번동) (번1동)"
3926,신도림제일어린이집,02-2672-5074,"서울특별시 구로구 신도림로13길 18 ,19-6 (신도림동)"
3927,육영어린이집,02-858-7797,"서울특별시 관악구 문성로16가길 42-3 ,(신림동) [미성동] (미성동)"
3928,혜지어린이집,02-864-7427,"서울특별시 구로구 구로중앙로8길 16 ,2층, 구로동 (구로제4동)"
3929,구립청능어린이집,02-875-7003,"서울특별시 관악구 관악로11길 79-11 ,(봉천동) [청룡동] (청룡동)"
3930,아나율장애아어린이집,02-852-1628,"서울특별시 구로구 디지털로31길 93 ,(구로동) (구로제3동)"
3931,태릉어린이집,02-971-0373,"서울특별시 노원구 화랑로51길 81 ,(공릉2동 태릉어린이집, 2층) (공릉2동)"
3932,새영어린이집,02-3661-6590,"서울특별시 강서구 양천로63길 58 ,벽산아파트 관리동 새영어린이집 (염창동)"
3933,한마을어린이집,02-2689-5123,"서울특별시 구로구 경인로 382 ,한마을아파트상가 (관리동2층) (개봉동) (개봉제1동)"
3934,꿈을여는어린이집,02-357-6746,서울특별시 은평구 진흥로 267-20 (불광제1동)
3935,새연어린이집,02-852-7171,"서울특별시 구로구 구로중앙로28다길 15 ,(구로동) (구로제5동)"
3936,참좋은어린이집,02-2614-0222,"서울특별시 구로구 고척로 190 ,(고척2동161-55 / 지하1층~지상5층) (고척제2동)"
3937,원당어린이집,02-3491-0533,"서울특별시 도봉구 시루봉로5길 48 ,구립원당어린이집 (방학제3동)"
3938,목양몬테소리어린이집,02-2615-7605,"서울특별시 구로구 개봉로17마길 8 ,(개봉동) (개봉제2동)"
3939,새싹어린이집,02-496-0866,"서울특별시 중랑구 동일로118길 9 ,(상봉동) (상봉제2동)"
3940,동화어린이집,02-495-2468,"서울특별시 중랑구 겸재로48길 13 ,101동 102호(면목동, 남청파인힐아파트) (면목본동)"
3941,은진어린이집,02-851-2612,"서울특별시 구로구 구로동로20길 28-7 ,1층 (구로동) (구로제4동)"
3942,피카소어린이집,02-943-1151,"서울특별시 성북구 서경로 28 ,태영아파트 단지내 (관리동2층) (정릉동) (정릉제1동)"
3943,솔밭어린이집,02-900-3030,"서울특별시 강북구 삼양로149길 12 ,(우이동) (우이동)"
3944,아이사랑어린이집,02-853-9414,"서울특별시 관악구 난곡로9길 6 ,(신림동) [난향동] (난향동)"
3945,규전어린이집,02-964-6580,"서울특별시 동대문구 휘경로 42 ,(휘경동) (휘경제1동)"
3946,미키몬테소리어린이집,02-2619-5200,"서울특별시 구로구 경인로 390 ,벽산블루밍아파트 관리동1층 미키몬테소리어린이집 (고척동) (고척제1동)"
3947,새상아어린이집,02-836-0881,서울특별시 영등포구 신길로8길 11 (신길제6동)
3948,서울시청직장어린이집,02-775-5491,"서울특별시 중구 서소문로11길 24 ,5-1번지 서울시청직장어린이집 (소공동)"
3949,해달별어린이집,02-3437-3373,"서울특별시 광진구 구의강변로3가길 39 ,701동 102호(구의동,7단지 현대아파트 ) (구의제3동)"
3950,사랑나무어린이집,02-2654-0716,"서울특별시 양천구 중앙로36길 36 ,(신정동) (신정1동)"
3951,방학1동어린이집,02-3491-0509,"서울특별시 도봉구 도당로27길 16 ,(방학동) (방학제1동)"
3952,신월이화어린이집,02-2606-1409,"서울특별시 양천구 지양로13길 20 ,(신월동) (신월7동)"
3953,구립 행당어린이집,02-2295-3918,"서울특별시 성동구 행당로 82 ,한진2차아파트 관리동2층 (행당동) (행당제2동)"
3954,우리어린이집,02-2207-6888,"서울특별시 중랑구 신내역로 165 ,217동 304호(신내동, 우디안아파트) (신내1동)"
3955,고덕샛별어린이집,02-441-7956,"서울특별시 강동구 양재대로 1706 ,4동 104호(고덕동, 아남아파트) (고덕제1동)"
3956,꾸러기어린이집,02-864-6636,"서울특별시 관악구 문성로 242 ,(신림동) [신원동] (신원동)"
3957,동심어린이집,02-895-1590,"서울특별시 금천구 독산로56길 34 ,(시흥동) (시흥제4동)"
3958,금빛어린이집,02-433-1212,서울특별시 중랑구 용마산로53길 26 (면목제7동)
3959,꽃길어린이집,02-987-8487,"서울특별시 강북구 인수봉로52가길 42 ,(수유동) (인수동)"
3960,푸른솔어린이집,02-916-6993,"서울특별시 성북구 정릉로 305 ,경남아파트 경남아파트단지내 (정릉동) (정릉제1동)"
3961,늘기쁜어린이집,02-981-6346,"서울특별시 강북구 숭인로7가길 37 ,108동 105호(미아동, 미아동부센트레빌) (송천동)"
3962,키즈동화나라어린이집,02-3273-7948,"서울특별시 마포구 독막로 266 ,102동 103호 (용강동)"
3963,해맑은어린이집,02-574-1026,"서울특별시 강남구 개포로36길 14 ,해맑은어린이집 (개포동) (개포제4동)"
3964,다솜어린이집,02-847-4447,"서울특별시 동작구 여의대방로 8 ,102동 105호(신대방동, 우성아파트) (신대방제1동)"
3965,꿈나라어린이집,02-848-4810,"서울특별시 영등포구 신풍로19가길 12-1 ,원형스위트빌 101호 (신길동) (신길제6동)"
3966,쌍문1동어린이집,02-904-6868,서울특별시 도봉구 노해로 149-5 (쌍문제1동)
3967,토리어린이집,02-2602-6241,"서울특별시 양천구 은행정로17길 16 ,(신정동) (신정4동)"
3968,새순어린이집,02-426-9752,"서울특별시 강동구 상암로17길 49-6 ,(암사1동 492-12) (암사제1동)"
