,filename,width,height,fps,frame count
1385,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id20_9.mp4,656,480,25.0,104
1386,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id34_1.mp4,640,360,29.97002997002997,190
1387,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id20_7.mp4,656,480,25.0,160
1388,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id34_3.mp4,640,360,29.97002997002997,189
1389,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id58_3.mp4,640,360,29.97002997002997,290
1390,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id130-4_1.mp4,744,500,30.0,125
1391,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id22_10_2.mp4,1280,720,25.0,114
1392,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id22_10_4.mp4,1280,720,25.0,179
1393,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id22_10_5.mp4,1280,720,25.0,138
1394,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id22_10_6.mp4,1280,720,25.0,59
1395,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id22_5_4.mp4,1280,720,25.0,154
1396,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id22_5_5.mp4,1280,720,25.0,117
1397,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_1_4.mp4,1280,720,30.200675541426584,152
1398,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_1_7.mp4,1280,720,30.155345720377703,198
1399,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_1_8.mp4,1280,720,30.22670025188917,132
1400,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_1_11.mp4,1280,720,30.16393442622951,184
1401,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_1_13.mp4,1280,720,30.222810500772116,137
1402,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_1_12.mp4,1280,720,30.189386836677294,161
1403,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_1_15.mp4,1280,720,30.140845070422536,214
1404,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_1_16.mp4,1280,720,30.182541116934754,167
1405,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_2_2.mp4,1280,720,30.181818181818183,166
1406,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_2_3.mp4,1280,720,30.294117647058822,103
1407,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_2_6.mp4,1280,720,30.153846153846153,196
1408,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_2_7.mp4,1280,720,30.207677784770297,144
1409,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_2_10.mp4,1280,720,30.149253731343283,202
1410,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_3_1.mp4,1280,720,30.145680080773115,209
1411,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_3_2.mp4,1280,720,30.200675541426584,152
1412,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_3_5.mp4,1280,720,30.14360870183421,212
1413,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_3_6.mp4,1280,720,30.16815034619189,183
1414,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_3_7.mp4,1280,720,30.208979929650322,146
1415,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_3_9.mp4,1280,720,30.161290322580644,187
1416,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_3_10.mp4,1280,720,30.238601464682258,128
1417,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_4_3.mp4,1280,720,30.153084892531314,195
1418,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_4_4.mp4,1280,720,30.217391304347824,139
1419,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_4_8.mp4,1280,720,30.476190476190474,64
1420,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id23_5_3.mp4,1280,720,30.263501174015133,116
1421,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id24_5_3.mp4,1280,720,30.0,153
1422,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id25_3_3.mp4,1280,720,25.240384615384617,105
1423,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id26_1_3.mp4,1280,720,25.183823529411764,137
1424,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id26_1_4.mp4,1280,720,25.227272727272727,111
1425,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id28_1_1.mp4,600,480,25.0,126
1426,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id26_2_2.mp4,1280,720,25.217391304347824,116
1427,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id28_1_5.mp4,600,480,25.0,149
1428,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id28_1_4.mp4,600,480,25.0,175
1429,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id28_1_6.mp4,600,480,25.0,124
1430,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id28_1_9.mp4,600,480,25.0,143
1431,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id28_1_10.mp4,600,480,25.0,117
1432,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id28_1_14.mp4,600,480,25.0,143
1433,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id28_1_13.mp4,600,480,25.0,186
1434,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id28_1_15.mp4,600,480,25.0,94
1435,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id29_1_1.mp4,854,480,23.976023976023978,168
1436,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id29_1_2.mp4,854,480,23.976035142496265,143
1437,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id29_1_3.mp4,854,480,23.976036958183798,123
1438,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id29_1_5.mp4,854,480,23.97605232170471,169
1439,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id29_1_4.mp4,854,480,23.976031543821595,211
1440,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id31_1_2.mp4,1280,720,25.0,96
1441,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id31_1_1.mp4,1280,720,25.0,147
1442,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id31_1_3.mp4,1280,720,25.0,220
1443,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id31_1_4.mp4,1280,720,25.0,175
1444,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id31_1_5.mp4,1280,720,25.0,161
1445,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id31_1_6.mp4,1280,720,25.0,142
1446,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id31_2_1.mp4,1280,720,25.0,144
